village_id,mgnregs_days_per_hh
VIL059242,73.6
VIL059243,75.2
VIL059244,43.8
VIL059245,20.9
VIL059246,6.6
VIL059247,0.0
VIL059248,93.1
VIL059249,77.6
VIL059250,42.9
VIL059251,14.1
VIL059252,34.6
VIL059253,95.2
VIL059254,10.8
VIL059255,62.3
VIL059256,95.4
VIL059257,18.2
VIL059258,84.9
VIL059259,12.3
VIL059260,53.5
VIL059261,68.6
VIL059262,26.5
VIL059263,50.4
VIL059264,21.3
VIL059265,41.3
VIL059266,89.1
VIL059267,92.4
VIL059268,27.7
VIL059269,0.0
VIL059270,52.0
VIL059271,15.6
VIL059272,21.0
VIL059273,12.0
VIL059274,43.4
VIL059275,44.6
VIL059276,43.7
VIL059277,22.9
VIL059278,42.9
VIL059279,85.9
VIL059280,30.5
VIL059281,19.6
VIL059282,30.4
VIL059283,16.1
VIL059284,42.1
VIL059285,16.2
VIL059286,50.3
VIL059287,86.2
VIL059288,64.5
VIL059289,22.2
VIL059290,31.1
VIL059291,39.7
VIL059292,45.9
VIL059293,61.8
VIL059294,14.4
VIL059295,35.2
VIL059296,34.4
VIL059297,40.2
VIL059298,23.0
VIL059299,99.7
VIL059300,92.0
VIL059301,35.8
VIL059302,57.8
VIL059303,35.8
VIL059304,7.0
VIL059305,4.7
VIL059306,55.3
VIL059307,8.9
VIL059308,43.9
VIL059309,97.1
VIL059310,3.3
VIL059311,100.0
VIL059312,45.4
VIL059313,0.0
VIL059314,50.1
VIL059315,94.6
VIL059316,27.1
VIL059317,28.2
VIL059318,21.5
VIL059319,42.1
VIL059320,13.2
VIL059321,43.8
VIL059322,2.7
VIL059323,70.9
VIL059324,48.4
VIL059325,80.9
VIL059326,48.5
VIL059327,47.8
VIL059328,37.2
VIL059329,0.0
VIL059330,87.5
VIL059331,32.8
VIL059332,17.2
VIL059333,46.6
VIL059334,7.0
VIL059335,95.9
VIL059336,31.1
VIL059337,45.1
VIL059338,13.6
VIL059339,58.7
VIL059340,83.9
VIL059341,53.2
VIL059342,16.8
VIL059343,13.6
VIL059344,0.0
VIL059345,54.8
VIL059346,39.1
VIL059347,25.6
VIL059348,86.6
VIL059349,58.2
VIL059350,51.2
VIL059351,56.4
VIL059352,65.6
VIL059353,58.3
VIL059354,31.2
VIL059355,23.7
VIL059356,30.8
VIL059357,65.3
VIL059358,70.0
VIL059359,100.0
VIL059360,3.2
VIL059361,85.8
VIL059362,19.1
VIL059363,22.1
VIL059364,54.6
VIL059365,75.0
VIL059366,27.2
VIL059367,46.8
VIL059368,75.4
VIL059369,68.8
VIL059370,45.5
VIL059371,43.4
VIL059372,92.7
VIL059373,84.6
VIL059374,18.4
VIL059375,70.0
VIL059376,39.6
VIL059377,6.0
VIL059378,49.2
VIL059379,45.9
VIL059380,96.9
VIL059381,53.1
VIL059382,60.9
VIL059383,19.3
VIL059384,43.5
VIL059385,9.9
VIL059386,45.9
VIL059387,68.9
VIL059388,63.3
VIL059389,45.3
VIL059390,29.7
VIL059391,49.2
VIL059392,53.4
VIL059393,61.0
VIL059394,48.2
VIL059395,42.7
VIL059396,24.6
VIL059397,70.1
VIL059398,17.8
VIL059399,47.3
VIL059400,27.9
VIL059401,10.8
VIL059402,54.5
VIL059403,93.2
VIL059404,14.3
VIL059405,67.2
VIL059406,18.3
VIL059407,30.6
VIL059408,26.6
VIL059409,19.4
VIL059410,0.4
VIL059411,23.9
VIL059412,12.1
VIL059413,59.3
VIL059414,0.0
VIL059415,66.5
VIL059416,66.2
VIL059417,21.6
VIL059418,13.6
VIL059419,0.0
VIL059420,22.7
VIL059421,50.8
VIL059422,32.3
VIL059423,78.0
VIL059424,50.3
VIL059425,69.5
VIL059426,89.2
VIL059427,54.2
VIL059428,54.3
VIL059429,85.1
VIL059430,39.3
VIL059431,28.5
VIL059432,55.6
VIL059433,80.4
VIL059434,29.2
VIL059435,100.0
VIL059436,16.1
VIL059437,9.8
VIL059438,23.2
VIL059439,80.4
VIL059440,46.0
VIL059441,22.8
VIL059442,42.6
VIL059443,22.5
VIL059444,57.8
VIL059445,70.2
VIL059446,27.1
VIL059447,37.9
VIL059448,99.1
VIL059449,37.0
VIL059450,38.5
VIL059451,16.8
VIL059452,33.9
VIL059453,39.6
VIL059454,43.3
VIL059455,29.0
VIL059456,10.3
VIL059457,38.4
VIL059458,62.4
VIL059459,37.4
VIL059460,9.3
VIL059461,90.2
VIL059462,44.6
VIL059463,94.8
VIL059464,39.7
VIL059465,36.4
VIL059466,11.5
VIL059467,59.6
VIL059468,44.1
VIL059469,93.8
VIL059470,52.9
VIL059471,99.6
VIL059472,39.2
VIL059473,44.6
VIL059474,36.7
VIL059475,87.7
VIL059476,20.8
VIL059477,0.0
VIL059478,100.0
VIL059479,19.9
VIL059480,37.6
VIL059481,68.5
VIL059482,51.2
VIL059483,100.0
VIL059484,26.9
VIL059485,46.8
VIL059486,57.5
VIL059487,25.6
VIL059488,23.8
VIL059489,92.3
VIL059490,90.1
VIL059491,24.6
VIL059492,0.6
VIL059493,54.4
VIL059494,24.5
VIL059495,37.1
VIL059496,18.1
VIL059497,47.9
VIL059498,44.5
VIL059499,25.4
VIL059500,61.8
VIL059501,96.6
VIL059502,7.8
VIL059503,11.2
VIL059504,37.6
VIL059505,29.6
VIL059506,40.3
VIL059507,98.8
VIL059508,95.4
VIL059509,23.7
VIL059510,65.9
VIL059511,10.5
VIL059512,41.4
VIL059513,2.9
VIL059514,89.3
VIL059515,88.2
VIL059516,69.3
VIL059517,100.0
VIL059518,38.3
VIL059519,78.6
VIL059520,14.9
VIL059521,54.6
VIL059522,39.3
VIL059523,7.8
VIL059524,9.3
VIL059525,67.1
VIL059526,35.4
VIL059527,32.7
VIL059528,37.3
VIL059529,18.1
VIL059530,25.6
VIL059531,12.7
VIL059532,71.6
VIL059533,89.3
VIL059534,55.1
VIL059535,19.1
VIL059536,28.2
VIL059537,61.6
VIL059538,43.6
VIL059539,38.9
VIL059540,55.3
VIL059541,4.0
VIL059542,38.4
VIL059543,24.4
VIL059544,11.2
VIL059545,22.7
VIL059546,75.4
VIL059547,12.6
VIL059548,100.0
VIL059549,30.7
VIL059550,100.0
VIL059551,38.8
VIL059552,49.2
VIL059553,2.0
VIL059554,50.4
VIL059555,32.3
VIL059556,21.6
VIL059557,41.4
VIL059558,11.6
VIL059559,31.8
VIL059560,45.1
VIL059561,100.0
VIL059562,0.0
VIL059563,35.9
VIL059564,71.6
VIL059565,43.7
VIL059566,49.9
VIL059567,27.7
VIL059568,39.4
VIL059569,19.8
VIL059570,47.1
VIL059571,81.8
VIL059572,60.3
VIL059573,31.4
VIL059574,14.0
VIL059575,76.2
VIL059576,38.4
VIL059577,54.7
VIL059578,57.4
VIL059579,18.4
VIL059580,100.0
VIL059581,33.8
VIL059582,53.0
VIL059583,46.8
VIL059584,9.5
VIL059585,43.1
VIL059586,100.0
VIL059587,49.7
VIL059588,48.9
VIL059589,49.6
VIL059590,64.7
VIL059591,68.2
VIL059592,64.3
VIL059593,41.3
VIL059594,21.0
VIL059595,50.0
VIL059596,24.6
VIL059597,11.7
VIL059598,48.9
VIL059599,41.5
VIL059600,29.3
VIL059601,22.0
VIL059602,54.0
VIL059603,16.0
VIL059604,44.6
VIL059605,21.4
VIL059606,0.0
VIL059607,0.0
VIL059608,10.9
VIL059609,36.4
VIL059610,21.5
VIL059611,32.3
VIL059612,64.5
VIL059613,77.5
VIL059614,38.7
VIL059615,41.1
VIL059616,45.8
VIL059617,26.8
VIL059618,30.4
VIL059619,27.4
VIL059620,61.8
VIL059621,35.3
VIL059622,23.2
VIL059623,42.5
VIL059624,40.5
VIL059625,45.8
VIL059626,19.2
VIL059627,50.3
VIL059628,59.5
VIL059629,89.6
VIL059630,37.0
VIL059631,50.7
VIL059632,63.5
VIL059633,45.4
VIL059634,10.7
VIL059635,100.0
VIL059636,42.1
VIL059637,79.8
VIL059638,80.4
VIL059639,59.9
VIL059640,47.8
VIL059641,83.3
VIL059642,23.6
VIL059643,44.6
VIL059644,39.5
VIL059645,16.1
VIL059646,53.6
VIL059647,97.9
VIL059648,88.8
VIL059649,37.2
VIL059650,34.4
VIL059651,12.0
VIL059652,47.1
VIL059653,90.0
VIL059654,0.0
VIL059655,13.4
VIL059656,61.7
VIL059657,87.4
VIL059658,37.9
VIL059659,62.4
VIL059660,55.7
VIL059661,62.7
VIL059662,32.7
VIL059663,36.0
VIL059664,100.0
VIL059665,40.0
VIL059666,15.6
VIL059667,37.0
VIL059668,25.5
VIL059669,66.8
VIL059670,7.2
VIL059671,31.9
VIL059672,48.6
VIL059673,52.2
VIL059674,47.6
VIL059675,36.0
VIL059676,35.4
VIL059677,26.6
VIL059678,36.2
VIL059679,16.1
VIL059680,32.0
VIL059681,11.9
VIL059682,89.4
VIL059683,48.0
VIL059684,28.4
VIL059685,42.8
VIL059686,67.8
VIL059687,87.0
VIL059688,17.2
VIL059689,50.3
VIL059690,23.8
VIL059691,86.3
VIL059692,39.2
VIL059693,74.2
VIL059694,1.3
VIL059695,69.5
VIL059696,71.2
VIL059697,43.3
VIL059698,28.2
VIL059699,19.5
VIL059700,13.8
VIL059701,10.7
VIL059702,98.3
VIL059703,100.0
VIL059704,15.0
VIL059705,51.8
VIL059706,43.0
VIL059707,39.5
VIL059708,52.5
VIL059709,49.1
VIL059710,56.3
VIL059711,14.5
VIL059712,95.7
VIL059713,80.4
VIL059714,47.0
VIL059715,30.4
VIL059716,15.3
VIL059717,15.8
VIL059718,36.2
VIL059719,25.7
VIL059720,24.9
VIL059721,10.0
VIL059722,40.3
VIL059723,31.0
VIL059724,41.3
VIL059725,11.2
VIL059726,18.7
VIL059727,37.0
VIL059728,54.5
VIL059729,41.9
VIL059730,62.3
VIL059731,47.0
VIL059732,42.8
VIL059733,52.5
VIL059734,42.7
VIL059735,28.9
VIL059736,55.9
VIL059737,27.3
VIL059738,49.3
VIL059739,4.1
VIL059740,92.8
VIL059741,9.0
VIL059742,34.1
VIL059743,43.7
VIL059744,33.6
VIL059745,85.8
VIL059746,42.8
VIL059747,48.2
VIL059748,32.4
VIL059749,48.6
VIL059750,34.7
VIL059751,48.7
VIL059752,33.6
VIL059753,0.3
VIL059754,43.8
VIL059755,48.3
VIL059756,35.6
VIL059757,75.7
VIL059758,85.2
VIL059759,95.4
VIL059760,72.4
VIL059761,22.9
VIL059762,19.8
VIL059763,51.6
VIL059764,35.0
VIL059765,15.4
VIL059766,47.5
VIL059767,93.9
VIL059768,84.9
VIL059769,55.1
VIL059770,12.7
VIL059771,10.3
VIL059772,3.9
VIL059773,25.5
VIL059774,100.0
VIL059775,59.5
VIL059776,21.8
VIL059777,16.9
VIL059778,33.2
VIL059779,43.6
VIL059780,94.9
VIL059781,22.5
VIL059782,20.8
VIL059783,17.4
VIL059784,15.2
VIL059785,78.4
VIL059786,75.0
VIL059787,46.6
VIL059788,45.6
VIL059789,43.2
VIL059790,8.0
VIL059791,43.7
VIL059792,66.9
VIL059793,89.8
VIL059794,13.2
VIL059795,67.7
VIL059796,8.6
VIL059797,65.9
VIL059798,31.8
VIL059799,49.1
VIL059800,39.0
VIL059801,51.0
VIL059802,96.9
VIL059803,34.3
VIL059804,18.6
VIL059805,90.4
VIL059806,34.7
VIL059807,42.5
VIL059808,37.4
VIL059809,45.6
VIL059810,21.2
VIL059811,31.9
VIL059812,24.2
VIL059813,17.0
VIL059814,34.5
VIL059815,24.7
VIL059816,42.0
VIL059817,18.9
VIL059818,28.9
VIL059819,43.0
VIL059820,62.5
VIL059821,22.7
VIL059822,85.7
VIL059823,0.0
VIL059824,55.3
VIL059825,40.5
VIL059826,67.6
VIL059827,95.7
VIL059828,37.9
VIL059829,18.0
VIL059830,58.8
VIL059831,1.8
VIL059832,60.9
VIL059833,23.1
VIL059834,2.6
VIL059835,48.5
VIL059836,20.3
VIL059837,93.7
VIL059838,25.2
VIL059839,94.2
VIL059840,65.0
VIL059841,52.3
VIL059842,65.1
VIL059843,14.9
VIL059844,67.1
VIL059845,41.0
VIL059846,13.3
VIL059847,94.4
VIL059848,67.4
VIL059849,86.4
VIL059850,12.7
VIL059851,18.7
VIL059852,35.1
VIL059853,38.9
VIL059854,21.9
VIL059855,3.9
VIL059856,89.1
VIL059857,34.4
VIL059858,20.4
VIL059859,38.6
VIL059860,38.1
VIL059861,18.3
VIL059862,7.5
VIL059863,1.8
VIL059864,29.2
VIL059865,37.7
VIL059866,7.7
VIL059867,69.3
VIL059868,20.4
VIL059869,53.8
VIL059870,37.5
VIL059871,44.0
VIL059872,82.2
VIL059873,51.3
VIL059874,50.3
VIL059875,75.7
VIL059876,92.7
VIL059877,30.3
VIL059878,77.4
VIL059879,24.9
VIL059880,81.2
VIL059881,43.2
VIL059882,76.9
VIL059883,19.0
VIL059884,98.4
VIL059885,48.0
VIL059886,55.9
VIL059887,43.7
VIL059888,45.1
VIL059889,85.6
VIL059890,82.0
VIL059891,26.8
VIL059892,53.6
VIL059893,100.0
VIL059894,55.7
VIL059895,46.6
VIL059896,15.7
VIL059897,82.2
VIL059898,0.0
VIL059899,44.4
VIL059900,20.2
VIL059901,37.1
VIL059902,23.2
VIL059903,21.1
VIL059904,19.8
VIL059905,7.0
VIL059906,23.0
VIL059907,5.8
VIL059908,75.7
VIL059909,34.2
VIL059910,79.1
VIL059911,13.5
VIL059912,13.6
VIL059913,27.9
VIL059914,45.2
VIL059915,40.7
VIL059916,19.4
VIL059917,54.2
VIL059918,57.0
VIL059919,60.7
VIL059920,100.0
VIL059921,98.6
VIL059922,23.0
VIL059923,53.8
VIL059924,5.2
VIL059925,18.6
VIL059926,60.3
VIL059927,96.5
VIL059928,75.0
VIL059929,13.3
VIL059930,18.4
VIL059931,85.1
VIL059932,0.0
VIL059933,73.7
VIL059934,50.6
VIL059935,48.7
VIL059936,49.6
VIL059937,21.0
VIL059938,57.8
VIL059939,41.0
VIL059940,14.7
VIL059941,53.8
VIL059942,33.2
VIL059943,38.0
VIL059944,45.1
VIL059945,56.5
VIL059946,10.5
VIL059947,64.9
VIL059948,98.7
VIL059949,27.7
VIL059950,93.2
VIL059951,32.3
VIL059952,18.2
VIL059953,25.3
VIL059954,39.4
VIL059955,38.2
VIL059956,57.9
VIL059957,0.0
VIL059958,30.0
VIL059959,39.2
VIL059960,36.9
VIL059961,4.7
VIL059962,75.5
VIL059963,94.1
VIL059964,0.0
VIL059965,49.0
VIL059966,22.0
VIL059967,30.5
VIL059968,15.5
VIL059969,81.8
VIL059970,22.2
VIL059971,16.5
VIL059972,5.4
VIL059973,27.0
VIL059974,14.8
VIL059975,100.0
VIL059976,91.1
VIL059977,7.5
VIL059978,36.2
VIL059979,9.2
VIL059980,82.1
VIL059981,74.8
VIL059982,0.0
VIL059983,12.4
VIL059984,79.9
VIL059985,33.7
VIL059986,94.3
VIL059987,25.0
VIL059988,15.5
VIL059989,20.4
VIL059990,12.4
VIL059991,33.3
VIL059992,51.2
VIL059993,17.2
VIL059994,100.0
VIL059995,20.8
VIL059996,16.1
VIL059997,36.8
VIL059998,9.2
VIL059999,61.3
VIL060000,100.0
VIL060001,33.1
VIL060002,55.5
VIL060003,34.3
VIL060004,32.7
VIL060005,10.7
VIL060006,53.5
VIL060007,63.8
VIL060008,51.5
VIL060009,47.9
VIL060010,78.7
VIL060011,35.3
VIL060012,23.2
VIL060013,70.4
VIL060014,58.7
VIL060015,38.5
VIL060016,24.7
VIL060017,32.5
VIL060018,49.2
VIL060019,18.7
VIL060020,29.9
VIL060021,64.2
VIL060022,41.6
VIL060023,14.9
VIL060024,69.8
VIL060025,37.4
VIL060026,7.5
VIL060027,51.8
VIL060028,41.6
VIL060029,5.1
VIL060030,51.4
VIL060031,31.5
VIL060032,3.9
VIL060033,79.8
VIL060034,45.4
VIL060035,52.2
VIL060036,14.6
VIL060037,60.0
VIL060038,5.5
VIL060039,68.4
VIL060040,0.0
VIL060041,77.9
VIL060042,58.6
VIL060043,34.1
VIL060044,22.6
VIL060045,23.5
VIL060046,21.7
VIL060047,28.2
VIL060048,40.9
VIL060049,48.2
VIL060050,27.1
VIL060051,41.7
VIL060052,29.1
VIL060053,29.7
VIL060054,43.8
VIL060055,48.8
VIL060056,39.2
VIL060057,53.9
VIL060058,29.2
VIL060059,51.9
VIL060060,39.9
VIL060061,99.3
VIL060062,20.4
VIL060063,65.6
VIL060064,55.3
VIL060065,13.3
VIL060066,46.8
VIL060067,0.0
VIL060068,56.2
VIL060069,41.9
VIL060070,30.0
VIL060071,52.7
VIL060072,40.8
VIL060073,28.7
VIL060074,64.0
VIL060075,27.3
VIL060076,31.2
VIL060077,8.9
VIL060078,17.8
VIL060079,51.3
VIL060080,74.5
VIL060081,39.6
VIL060082,26.3
VIL060083,2.7
VIL060084,21.6
VIL060085,3.9
VIL060086,0.0
VIL060087,70.7
VIL060088,61.0
VIL060089,49.6
VIL060090,88.3
VIL060091,58.0
VIL060092,52.1
VIL060093,73.5
VIL060094,45.8
VIL060095,59.8
VIL060096,20.9
VIL060097,40.9
VIL060098,33.1
VIL060099,8.9
VIL060100,24.0
VIL060101,56.5
VIL060102,81.9
VIL060103,31.9
VIL060104,38.8
VIL060105,14.3
VIL060106,40.6
VIL060107,83.6
VIL060108,88.4
VIL060109,97.7
VIL060110,81.6
VIL060111,26.2
VIL060112,89.0
VIL060113,34.1
VIL060114,62.0
VIL060115,63.9
VIL060116,56.8
VIL060117,16.6
VIL060118,54.0
VIL060119,59.9
VIL060120,39.3
VIL060121,36.2
VIL060122,59.1
VIL060123,34.4
VIL060124,23.0
VIL060125,43.0
VIL060126,63.6
VIL060127,31.2
VIL060128,38.7
VIL060129,23.0
VIL060130,74.5
VIL060131,100.0
VIL060132,28.3
VIL060133,50.3
VIL060134,30.5
VIL060135,45.2
VIL060136,70.3
VIL060137,46.1
VIL060138,49.0
VIL060139,30.5
VIL060140,67.9
VIL060141,41.8
VIL060142,32.1
VIL060143,22.8
VIL060144,41.8
VIL060145,3.9
VIL060146,84.6
VIL060147,40.0
VIL060148,52.7
VIL060149,33.5
VIL060150,53.7
VIL060151,78.9
VIL060152,37.4
VIL060153,49.9
VIL060154,83.7
VIL060155,49.8
VIL060156,54.3
VIL060157,100.0
VIL060158,37.7
VIL060159,71.8
VIL060160,51.1
VIL060161,33.8
VIL060162,100.0
VIL060163,48.7
VIL060164,32.8
VIL060165,97.4
VIL060166,13.0
VIL060167,17.9
VIL060168,6.8
VIL060169,42.1
VIL060170,67.0
VIL060171,46.9
VIL060172,82.1
VIL060173,93.1
VIL060174,85.6
VIL060175,73.6
VIL060176,51.2
VIL060177,31.4
VIL060178,74.6
VIL060179,45.0
VIL060180,64.5
VIL060181,73.0
VIL060182,12.1
VIL060183,62.8
VIL060184,58.7
VIL060185,0.0
VIL060186,11.7
VIL060187,24.1
VIL060188,24.0
VIL060189,62.6
VIL060190,16.3
VIL060191,3.4
VIL060192,89.4
VIL060193,36.5
VIL060194,24.5
VIL060195,22.4
VIL060196,37.6
VIL060197,63.8
VIL060198,54.9
VIL060199,64.2
VIL060200,45.3
VIL060201,93.6
VIL060202,35.3
VIL060203,42.9
VIL060204,35.0
VIL060205,46.8
VIL060206,46.1
VIL060207,42.7
VIL060208,60.9
VIL060209,28.7
VIL060210,85.5
VIL060211,18.3
VIL060212,79.8
VIL060213,33.6
VIL060214,98.4
VIL060215,1.4
VIL060216,62.4
VIL060217,51.0
VIL060218,46.9
VIL060219,4.2
VIL060220,23.0
VIL060221,9.6
VIL060222,25.2
VIL060223,6.7
VIL060224,47.2
VIL060225,65.3
VIL060226,12.6
VIL060227,38.8
VIL060228,48.8
VIL060229,27.0
VIL060230,84.0
VIL060231,42.1
VIL060232,44.3
VIL060233,100.0
VIL060234,65.9
VIL060235,87.5
VIL060236,36.9
VIL060237,22.2
VIL060238,56.5
VIL060239,22.9
VIL060240,13.4
VIL060241,100.0
VIL060242,55.0
VIL060243,51.3
VIL060244,13.5
VIL060245,39.4
VIL060246,90.5
VIL060247,29.4
VIL060248,100.0
VIL060249,26.7
VIL060250,93.5
VIL060251,8.5
VIL060252,65.5
VIL060253,14.2
VIL060254,41.3
VIL060255,21.9
VIL060256,92.3
VIL060257,31.3
VIL060258,45.3
VIL060259,28.5
VIL060260,47.3
VIL060261,60.4
VIL060262,31.7
VIL060263,50.1
VIL060264,86.5
VIL060265,15.0
VIL060266,37.8
VIL060267,42.0
VIL060268,36.5
VIL060269,35.9
VIL060270,59.5
VIL060271,53.8
VIL060272,37.7
VIL060273,35.8
VIL060274,28.8
VIL060275,47.6
VIL060276,2.8
VIL060277,67.4
VIL060278,30.7
VIL060279,32.8
VIL060280,56.9
VIL060281,41.9
VIL060282,15.0
VIL060283,27.5
VIL060284,72.5
VIL060285,47.3
VIL060286,57.1
VIL060287,51.8
VIL060288,61.0
VIL060289,51.7
VIL060290,100.0
VIL060291,50.1
VIL060292,49.3
VIL060293,30.9
VIL060294,58.6
VIL060295,25.6
VIL060296,29.9
VIL060297,67.4
VIL060298,89.0
VIL060299,35.7
VIL060300,31.5
VIL060301,71.0
VIL060302,23.8
VIL060303,62.3
VIL060304,61.1
VIL060305,9.6
VIL060306,16.5
VIL060307,94.7
VIL060308,38.8
VIL060309,36.9
VIL060310,21.6
VIL060311,52.5
VIL060312,19.9
VIL060313,100.0
VIL060314,62.6
VIL060315,27.1
VIL060316,72.0
VIL060317,44.6
VIL060318,23.0
VIL060319,18.8
VIL060320,58.9
VIL060321,30.6
VIL060322,51.5
VIL060323,35.6
VIL060324,28.4
VIL060325,55.2
VIL060326,76.0
VIL060327,71.1
VIL060328,52.9
VIL060329,56.8
VIL060330,52.9
VIL060331,83.6
VIL060332,63.4
VIL060333,41.6
VIL060334,33.4
VIL060335,88.5
VIL060336,11.7
VIL060337,56.2
VIL060338,84.0
VIL060339,5.8
VIL060340,100.0
VIL060341,14.9
VIL060342,45.3
VIL060343,33.6
VIL060344,14.5
VIL060345,24.5
VIL060346,54.7
VIL060347,54.3
VIL060348,83.0
VIL060349,60.4
VIL060350,100.0
VIL060351,20.0
VIL060352,24.0
VIL060353,35.7
VIL060354,31.1
VIL060355,85.4
VIL060356,0.0
VIL060357,48.7
VIL060358,83.6
VIL060359,35.2
VIL060360,69.3
VIL060361,24.7
VIL060362,33.4
VIL060363,36.0
VIL060364,58.8
VIL060365,84.1
VIL060366,56.9
VIL060367,34.1
VIL060368,21.6
VIL060369,7.7
VIL060370,27.8
VIL060371,10.2
VIL060372,47.1
VIL060373,42.5
VIL060374,64.8
VIL060375,42.0
VIL060376,44.2
VIL060377,94.1
VIL060378,40.0
VIL060379,89.8
VIL060380,0.0
VIL060381,70.3
VIL060382,61.4
VIL060383,51.4
VIL060384,15.1
VIL060385,68.2
VIL060386,37.4
VIL060387,31.4
VIL060388,70.3
VIL060389,75.2
VIL060390,15.0
VIL060391,0.0
VIL060392,77.3
VIL060393,46.0
VIL060394,13.6
VIL060395,53.0
VIL060396,0.0
VIL060397,6.8
VIL060398,15.0
VIL060399,67.3
VIL060400,21.6
VIL060401,47.2
VIL060402,55.0
VIL060403,22.3
VIL060404,24.6
VIL060405,19.3
VIL060406,40.7
VIL060407,9.8
VIL060408,51.1
VIL060409,30.3
VIL060410,100.0
VIL060411,100.0
VIL060412,27.3
VIL060413,22.6
VIL060414,62.1
VIL060415,59.2
VIL060416,14.2
VIL060417,58.3
VIL060418,29.1
VIL060419,43.2
VIL060420,55.4
VIL060421,91.3
VIL060422,66.7
VIL060423,20.8
VIL060424,19.6
VIL060425,6.8
VIL060426,30.8
VIL060427,26.9
VIL060428,54.1
VIL060429,43.2
VIL060430,70.9
VIL060431,71.8
VIL060432,37.5
VIL060433,97.6
VIL060434,77.9
VIL060435,46.1
VIL060436,76.6
VIL060437,92.8
VIL060438,15.4
VIL060439,26.8
VIL060440,80.3
VIL060441,47.7
VIL060442,100.0
VIL060443,32.9
VIL060444,68.2
VIL060445,54.6
VIL060446,63.1
VIL060447,70.1
VIL060448,46.4
VIL060449,88.3
VIL060450,90.4
VIL060451,20.8
VIL060452,67.7
VIL060453,10.0
VIL060454,27.6
VIL060455,13.9
VIL060456,67.8
VIL060457,12.8
VIL060458,43.5
VIL060459,24.7
VIL060460,57.9
VIL060461,7.0
VIL060462,45.8
VIL060463,51.9
VIL060464,26.9
VIL060465,8.3
VIL060466,0.0
VIL060467,20.4
VIL060468,55.8
VIL060469,42.5
VIL060470,31.2
VIL060471,45.6
VIL060472,19.7
VIL060473,18.5
VIL060474,45.3
VIL060475,32.5
VIL060476,59.9
VIL060477,34.2
VIL060478,46.5
VIL060479,75.5
VIL060480,19.3
VIL060481,46.0
VIL060482,91.7
VIL060483,60.7
VIL060484,17.4
VIL060485,61.4
VIL060486,72.9
VIL060487,39.4
VIL060488,82.1
VIL060489,66.6
VIL060490,26.5
VIL060491,46.3
VIL060492,60.2
VIL060493,72.0
VIL060494,35.9
VIL060495,68.6
VIL060496,22.8
VIL060497,41.1
VIL060498,53.8
VIL060499,93.4
VIL060500,57.7
VIL060501,48.5
VIL060502,46.0
VIL060503,13.3
VIL060504,51.5
VIL060505,34.9
VIL060506,28.5
VIL060507,42.7
VIL060508,54.7
VIL060509,41.6
VIL060510,11.3
VIL060511,65.0
VIL060512,39.7
VIL060513,30.5
VIL060514,23.0
VIL060515,13.0
VIL060516,35.4
VIL060517,41.4
VIL060518,51.8
VIL060519,0.0
VIL060520,39.8
VIL060521,3.2
VIL060522,78.0
VIL060523,88.4
VIL060524,55.9
VIL060525,59.6
VIL060526,6.4
VIL060527,40.2
VIL060528,84.9
VIL060529,76.3
VIL060530,96.1
VIL060531,77.4
VIL060532,8.8
VIL060533,65.7
VIL060534,70.6
VIL060535,38.6
VIL060536,98.8
VIL060537,36.6
VIL060538,90.8
VIL060539,41.8
VIL060540,84.3
VIL060541,79.9
VIL060542,51.8
VIL060543,55.3
VIL060544,42.0
VIL060545,25.4
VIL060546,2.1
VIL060547,49.2
VIL060548,73.7
VIL060549,49.3
VIL060550,51.2
VIL060551,0.5
VIL060552,60.1
VIL060553,48.2
VIL060554,16.0
VIL060555,70.8
VIL060556,32.6
VIL060557,28.4
VIL060558,17.7
VIL060559,44.0
VIL060560,53.9
VIL060561,16.9
VIL060562,15.3
VIL060563,57.9
VIL060564,69.0
VIL060565,15.5
VIL060566,53.1
VIL060567,20.1
VIL060568,11.4
VIL060569,38.4
VIL060570,43.7
VIL060571,32.7
VIL060572,1.6
VIL060573,11.1
VIL060574,100.0
VIL060575,81.6
VIL060576,48.0
VIL060577,46.4
VIL060578,5.9
VIL060579,42.9
VIL060580,47.5
VIL060581,30.8
VIL060582,70.3
VIL060583,9.8
VIL060584,93.9
VIL060585,79.3
VIL060586,26.8
VIL060587,34.7
VIL060588,12.2
VIL060589,2.6
VIL060590,21.8
VIL060591,26.2
VIL060592,28.2
VIL060593,21.2
VIL060594,37.6
VIL060595,100.0
VIL060596,14.5
VIL060597,54.3
VIL060598,31.0
VIL060599,34.4
VIL060600,77.6
VIL060601,66.7
VIL060602,52.1
VIL060603,54.5
VIL060604,4.9
VIL060605,1.4
VIL060606,52.5
VIL060607,45.8
VIL060608,33.6
VIL060609,26.6
VIL060610,12.1
VIL060611,42.7
VIL060612,52.3
VIL060613,9.3
VIL060614,96.2
VIL060615,52.1
VIL060616,28.1
VIL060617,38.0
VIL060618,99.4
VIL060619,0.0
VIL060620,51.9
VIL060621,51.0
VIL060622,6.1
VIL060623,36.2
VIL060624,89.2
VIL060625,89.3
VIL060626,15.5
VIL060627,77.2
VIL060628,16.7
VIL060629,25.9
VIL060630,23.2
VIL060631,74.4
VIL060632,32.8
VIL060633,42.9
VIL060634,4.5
VIL060635,56.7
VIL060636,85.9
VIL060637,41.4
VIL060638,14.6
VIL060639,23.8
